timestamp;session_duration;calm_probability;focus_probability;delta;theta;alpha;beta;gamma;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-07-03T12:01:14.190911;40.89;0.3626856346923401;0.26650949933857626;4.751;3.876;5.204;2.098;0.8;0.722;-1.414;3.218;-3.888;6.167;2.553;9.9;0.667
2025-07-03T12:01:14.200705;40.9;0.3626856346923401;0.26650949933857626;4.751;3.876;5.204;2.098;0.8;-7.867;1.352;-2.321;-25.244;-10.394;1.631;-17.527;-0.288
2025-07-03T12:01:14.203686;40.91;0.3626856346923401;0.26650949933857626;4.751;3.876;5.204;2.098;0.8;0.854;-0.549;0.16;-6.657;-9.805;-0.797;-0.567;1.827
2025-07-03T12:01:14.267846;40.97;0.3626856346923401;0.26650949933857626;4.751;3.876;5.204;2.098;0.8;-8.203;0.508;0.395;-48.145;-29.007;1.305;-38.439;-4.442
2025-07-03T12:01:14.321507;41.02;0.3626856346923401;0.26650949933857626;4.751;3.876;5.204;2.098;0.8;0.268;0.935;-1.315;1.939;2.531;-2.869;8.086;-0.073
2025-07-03T12:01:14.397084;41.1;0.3626856346923401;0.26650949933857626;5.992;4.539;3.437;2.101;0.872;0.268;0.935;-1.315;1.939;2.531;-2.869;8.086;-0.073
2025-07-03T12:01:14.403099;41.11;0.3626856346923401;0.26650949933857626;5.992;4.539;3.437;2.101;0.872;4.583;0.706;-0.494;39.59;22.325;0.069;44.985;1.189
2025-07-03T12:01:14.455314;41.16;0.3626856346923401;0.26650949933857626;5.992;4.539;3.437;2.101;0.872;9.866;-1.44;1.148;34.249;16.795;2.433;35.216;0.135
2025-07-03T12:01:14.508078;41.21;0.3626856346923401;0.26650949933857626;5.992;4.539;3.437;2.101;0.872;-4.617;-0.198;-0.1;-6.284;-6.652;-2.339;-36.729;-0.006
2025-07-03T12:01:14.511606;41.21;0.3626856346923401;0.26650949933857626;5.992;4.539;3.437;2.101;0.872;2.986;1.254;1.602;4.866;3.974;2.145;-6.04;2.622
2025-07-03T12:01:14.624774;41.33;0.3626856346923401;0.26650949933857626;2.247;2.17;2.253;2.669;0.767;2.986;1.254;1.602;4.866;3.974;2.145;-6.04;2.622
2025-07-03T12:01:14.682178;41.39;0.3626856346923401;0.26650949933857626;2.247;2.17;2.253;2.669;0.767;-0.8;1.463;-0.807;6.066;6.063;-0.914;17.528;2.539
2025-07-03T12:01:14.690592;41.39;0.3626856346923401;0.26650949933857626;2.247;2.17;2.253;2.669;0.767;-3.52;-3.805;-1.939;-8.751;-8.472;-2.674;4.36;-8.552
2025-07-03T12:01:14.796108;41.5;0.3626856346923401;0.26650949933857626;2.247;2.17;2.253;2.669;0.767;2.094;1.417;1.416;-7.991;-5.031;1.537;6.279;1.674
2025-07-03T12:01:14.799062;41.5;0.3626856346923401;0.26650949933857626;3.603;5.599;6.718;2.759;0.759;2.094;1.417;1.416;-7.991;-5.031;1.537;6.279;1.674
2025-07-03T12:01:14.930075;41.63;0.3626856346923401;0.26650949933857626;3.603;5.599;6.718;2.759;0.759;2.656;0.829;0.355;21.605;13.364;5.48;16.292;2.513
2025-07-03T12:01:14.983636;41.69;0.3626856346923401;0.26650949933857626;3.603;5.599;6.718;2.759;0.759;-5.236;-2.346;-0.709;-25.875;-30.797;-5.471;-50.879;0.263
2025-07-03T12:01:15.037023;41.74;0.3626856346923401;0.26650949933857626;3.603;5.599;6.718;2.759;0.759;3.648;3.267;-1.123;16.549;14.734;-0.282;6.402;0.432
2025-07-03T12:01:15.089644;41.79;0.3626856346923401;0.2642557139844717;3.603;5.599;6.718;2.759;0.759;3.648;3.267;-1.123;16.549;14.734;-0.282;6.402;0.432
2025-07-03T12:01:15.090646;41.79;0.5003238887493383;0.2642557139844717;3.603;5.599;6.718;2.759;0.759;3.648;3.267;-1.123;16.549;14.734;-0.282;6.402;0.432
2025-07-03T12:01:15.154801;41.86;0.5003238887493383;0.2642557139844717;4.666;3.972;2.994;2.403;0.727;3.648;3.267;-1.123;16.549;14.734;-0.282;6.402;0.432
2025-07-03T12:01:15.158894;41.86;0.5003238887493383;0.2642557139844717;4.666;3.972;2.994;2.403;0.727;-6.902;-1.736;2.427;-31.743;10.871;0.075;0.727;0.977
2025-07-03T12:01:15.162893;41.87;0.5003238887493383;0.2642557139844717;4.666;3.972;2.994;2.403;0.727;-2.505;1.931;-0.296;-33.465;-2.947;2.942;-14.614;1.27
2025-07-03T12:01:15.266005;41.97;0.5003238887493383;0.2642557139844717;4.666;3.972;2.994;2.403;0.727;0.472;-4.786;-0.293;-4.764;-10.732;-0.124;-21.195;-1.949
2025-07-03T12:01:15.267006;41.97;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;0.472;-4.786;-0.293;-4.764;-10.732;-0.124;-21.195;-1.949
2025-07-03T12:01:15.321426;42.02;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;2.569;2.147;-2.615;27.132;-5.595;-1.105;4.997;1.834
2025-07-03T12:01:15.383104;42.09;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;5.711;0.445;0.389;33.429;1.975;0.831;3.824;-4.885
2025-07-03T12:01:15.388783;42.09;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;1.338;1.204;1.619;17.434;9.944;-0.89;20.984;1.018
2025-07-03T12:01:15.396843;42.1;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;-0.911;0.016;-0.968;0.175;4.422;-2.55;28.408;0.091
2025-07-03T12:01:15.503268;42.21;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;-5.3;-3.507;1.28;-22.999;-11.345;-0.69;-12.814;-2.581
2025-07-03T12:01:15.505859;42.21;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;-0.086;-1.195;-0.093;-15.702;-4.249;-0.257;-19.34;1.353
2025-07-03T12:01:15.557825;42.26;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;2.89;5.161;0.051;12.271;14.596;5.671;18.778;5.105
2025-07-03T12:01:15.717754;42.42;0.5003238887493383;0.2642557139844717;4.51;3.731;1.591;1.789;0.611;-1.194;-0.263;0.277;-0.819;1.457;0.916;16.64;-0.898
2025-07-03T12:01:15.727276;42.43;0.5003238887493383;0.2642557139844717;2.567;2.252;1.602;2.331;0.597;-1.194;-0.263;0.277;-0.819;1.457;0.916;16.64;-0.898
2025-07-03T12:01:15.730415;42.43;0.5003238887493383;0.2642557139844717;2.567;2.252;1.602;2.331;0.597;1.271;0.102;1.249;6.202;-0.401;-3.882;10.866;-1.166
2025-07-03T12:01:15.789442;42.49;0.5003238887493383;0.2642557139844717;2.567;2.252;1.602;2.331;0.597;1.773;-0.315;-2.021;1.531;-0.5;-2.854;-13.305;-0.446
2025-07-03T12:01:15.842985;42.55;0.5003238887493383;0.2642557139844717;2.742;2.465;2.087;2.347;0.695;1.773;-0.315;-2.021;1.531;-0.5;-2.854;-13.305;-0.446
2025-07-03T12:01:15.844984;42.55;0.5003238887493383;0.2642557139844717;2.742;2.465;2.087;2.347;0.695;-2.028;-0.746;1.423;-5.845;-6.831;1.134;-24.054;-0.772
2025-07-03T12:01:15.897479;42.6;0.5003238887493383;0.2642557139844717;2.742;2.465;2.087;2.347;0.695;-1.577;-1.655;-2.236;-3.835;-3.75;-0.679;-17.768;-1.901
2025-07-03T12:01:15.901770;42.6;0.5003238887493383;0.2642557139844717;2.742;2.465;2.087;2.347;0.695;1.081;1.844;-0.497;10.857;5.448;6.45;4.556;4.493
2025-07-03T12:01:16.058070;42.76;0.5003238887493383;0.2642557139844717;2.742;2.465;2.087;2.347;0.695;-0.692;0.029;-0.639;-4.28;0.012;-2.157;23.162;-2.441
2025-07-03T12:01:16.111246;42.81;0.5003238887493383;0.2642557139844717;2.742;2.465;2.087;2.347;0.695;-0.576;-0.619;1.396;-16.819;-4.969;-3.681;-7.0;-0.096
2025-07-03T12:01:16.423193;43.13;0.4491094736646087;0.2642557139844717;2.742;2.465;2.087;2.347;0.695;-0.576;-0.619;1.396;-16.819;-4.969;-3.681;-7.0;-0.096
2025-07-03T12:01:16.425190;43.13;0.4491094736646087;0.2011546186732791;2.742;2.465;2.087;2.347;0.695;-0.576;-0.619;1.396;-16.819;-4.969;-3.681;-7.0;-0.096
2025-07-03T12:01:16.428712;43.13;0.4491094736646087;0.2011546186732791;3.973;3.306;2.683;1.73;0.724;-0.576;-0.619;1.396;-16.819;-4.969;-3.681;-7.0;-0.096
2025-07-03T12:01:16.436736;43.14;0.4491094736646087;0.2011546186732791;3.973;3.306;2.683;1.73;0.724;-1.378;-1.213;1.217;-7.335;-2.161;0.08;-17.982;2.191
2025-07-03T12:01:16.438756;43.14;0.4491094736646087;0.2011546186732791;1.49;1.724;1.112;2.737;0.577;-1.378;-1.213;1.217;-7.335;-2.161;0.08;-17.982;2.191
2025-07-03T12:01:16.541715;43.24;0.4491094736646087;0.2011546186732791;1.49;1.724;1.112;2.737;0.577;0.284;0.384;2.563;8.663;2.418;-0.25;4.327;-2.463
2025-07-03T12:01:16.593987;43.3;0.4491094736646087;0.2011546186732791;1.49;1.724;1.112;2.737;0.577;6.41;3.578;-0.72;18.575;7.394;3.173;24.004;-0.237
2025-07-03T12:01:16.595984;43.3;0.4491094736646087;0.2011546186732791;1.49;1.724;1.112;2.737;0.577;-3.187;-1.576;-3.778;6.718;1.886;-2.682;6.666;0.13
2025-07-03T12:01:16.595984;43.3;0.4491094736646087;0.2011546186732791;2.437;2.105;2.044;1.781;0.698;-3.187;-1.576;-3.778;6.718;1.886;-2.682;6.666;0.13
2025-07-03T12:01:16.649600;43.35;0.4491094736646087;0.2011546186732791;2.437;2.105;2.044;1.781;0.698;-1.686;-3.283;0.715;-3.667;0.845;0.873;-3.381;-0.035
2025-07-03T12:01:16.702762;43.41;0.4491094736646087;0.2011546186732791;2.437;2.105;2.044;1.781;0.698;0.09;1.844;0.231;-7.322;-4.554;0.485;-6.59;2.459
2025-07-03T12:01:16.755773;43.46;0.4491094736646087;0.2011546186732791;2.437;2.105;2.044;1.781;0.698;2.135;1.419;0.261;8.664;7.244;0.709;5.9;-1.49
2025-07-03T12:01:16.757793;43.46;0.4491094736646087;0.2011546186732791;2.437;2.105;2.044;1.781;0.698;0.348;-1.051;-0.415;-1.04;-1.317;-1.781;1.762;-1.474
2025-07-03T12:01:16.809841;43.51;0.4491094736646087;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;0.348;-1.051;-0.415;-1.04;-1.317;-1.781;1.762;-1.474
2025-07-03T12:01:16.813725;43.52;0.4491094736646087;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;-1.528;0.835;0.111;-17.598;-12.98;0.127;-18.572;1.903
2025-07-03T12:01:16.868075;43.57;0.4491094736646087;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;-2.221;-2.666;1.59;-2.452;-2.095;0.53;-6.892;1.109
2025-07-03T12:01:16.922952;43.63;0.4491094736646087;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;0.845;0.818;-0.445;4.603;4.617;0.428;1.303;-1.15
2025-07-03T12:01:16.924926;43.63;0.391490968713106;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;0.845;0.818;-0.445;4.603;4.617;0.428;1.303;-1.15
2025-07-03T12:01:16.933743;43.64;0.391490968713106;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;5.459;1.838;0.468;3.133;4.584;3.254;1.359;-0.658
2025-07-03T12:01:17.002685;43.71;0.391490968713106;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;-7.163;2.505;-3.375;-3.082;-2.235;-2.417;-1.631;-2.86
2025-07-03T12:01:17.055907;43.76;0.391490968713106;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;3.226;-3.711;1.977;8.172;4.952;-2.918;19.577;4.621
2025-07-03T12:01:17.056907;43.76;0.391490968713106;0.2011546186732791;1.98;1.979;2.172;2.119;0.747;-3.442;-2.217;0.716;-8.481;-8.445;0.628;-7.044;-0.612
2025-07-03T12:01:17.121813;43.82;0.391490968713106;0.25731989134600153;1.98;1.979;2.172;2.119;0.747;-3.442;-2.217;0.716;-8.481;-8.445;0.628;-7.044;-0.612
2025-07-03T12:01:17.176721;43.88;0.391490968713106;0.25731989134600153;3.012;2.952;2.691;2.733;0.588;-3.442;-2.217;0.716;-8.481;-8.445;0.628;-7.044;-0.612
2025-07-03T12:01:17.272038;43.98;0.391490968713106;0.25731989134600153;3.012;2.952;2.691;2.733;0.588;0.706;1.53;1.114;-12.008;-1.456;1.068;5.907;-3.322
2025-07-03T12:01:17.338896;44.04;0.391490968713106;0.25731989134600153;4.268;2.469;3.19;2.108;0.602;0.706;1.53;1.114;-12.008;-1.456;1.068;5.907;-3.322
2025-07-03T12:01:17.341262;44.04;0.391490968713106;0.25731989134600153;4.268;2.469;3.19;2.108;0.602;6.592;1.657;-1.987;15.281;10.369;0.975;-2.216;2.683
2025-07-03T12:01:17.393574;44.1;0.391490968713106;0.25731989134600153;4.268;2.469;3.19;2.108;0.602;-2.058;0.907;1.041;8.338;-1.985;1.264;-12.654;-1.363
2025-07-03T12:01:17.396211;44.1;0.391490968713106;0.25731989134600153;4.268;2.469;3.19;2.108;0.602;-4.162;-1.693;-1.402;-16.487;-13.38;-3.235;-22.337;-0.459
2025-07-03T12:01:17.460252;44.16;0.391490968713106;0.25731989134600153;4.268;2.469;3.19;2.108;0.602;-0.405;0.22;-1.166;1.162;-0.315;1.3;-5.487;0.371
2025-07-03T12:01:17.515284;44.22;0.391490968713106;0.25731989134600153;4.268;2.469;3.19;2.108;0.602;-3.823;-2.569;1.584;-3.412;-5.024;-0.663;5.234;-1.724
2025-07-03T12:01:17.568961;44.27;0.391490968713106;0.25731989134600153;4.268;2.469;3.19;2.108;0.602;3.817;2.529;-0.795;22.169;15.19;2.182;44.047;2.181
2025-07-03T12:01:17.572963;44.28;0.391490968713106;0.25731989134600153;2.772;2.082;2.29;2.234;0.58;3.817;2.529;-0.795;22.169;15.19;2.182;44.047;2.181
2025-07-03T12:01:17.624673;44.33;0.391490968713106;0.25731989134600153;2.772;2.082;2.29;2.234;0.58;7.581;1.663;1.308;21.771;20.179;-1.198;34.454;2.532
2025-07-03T12:01:17.628720;44.33;0.391490968713106;0.25731989134600153;2.772;2.082;2.29;2.234;0.58;1.369;-0.928;0.825;-12.161;-4.404;-0.444;-13.983;-2.058
2025-07-03T12:01:17.733329;44.44;0.391490968713106;0.25731989134600153;2.772;2.082;2.29;2.234;0.58;-1.636;-3.308;-2.375;-10.737;-3.532;-0.536;-19.671;2.02
2025-07-03T12:01:17.736905;44.44;0.391490968713106;0.25731989134600153;2.772;2.082;2.29;2.234;0.58;-4.286;3.564;-0.251;-12.734;-10.405;0.799;-19.904;-1.07
2025-07-03T12:01:17.842599;44.55;0.391490968713106;0.25731989134600153;2.405;1.633;2.075;1.952;0.62;-4.286;3.564;-0.251;-12.734;-10.405;0.799;-19.904;-1.07
2025-07-03T12:01:17.851179;44.55;0.391490968713106;0.25731989134600153;2.405;1.633;2.075;1.952;0.62;-6.317;-1.603;1.207;-17.761;-12.669;0.987;-28.343;-1.88
2025-07-03T12:01:17.930044;44.63;0.391490968713106;0.25731989134600153;2.405;1.633;2.075;1.952;0.62;1.145;2.696;3.533;11.646;5.191;-1.092;16.798;-0.434
2025-07-03T12:01:17.981877;44.68;0.4701700843550579;0.25731989134600153;2.405;1.633;2.075;1.952;0.62;1.145;2.696;3.533;11.646;5.191;-1.092;16.798;-0.434
2025-07-03T12:01:18.034314;44.74;0.4701700843550579;0.25731989134600153;2.405;1.633;2.075;1.952;0.62;3.739;0.236;-4.578;10.535;6.196;-2.66;12.739;-0.625
2025-07-03T12:01:18.035819;44.74;0.4701700843550579;0.25731989134600153;2.405;1.633;2.075;1.952;0.62;4.593;-2.81;0.9;14.881;12.153;4.266;25.167;4.489
2025-07-03T12:01:18.039843;44.74;0.4701700843550579;0.25731989134600153;2.405;1.633;2.075;1.952;0.62;2.537;-0.647;1.737;-2.56;-3.555;0.483;9.401;-2.554
2025-07-03T12:01:18.091997;44.8;0.4701700843550579;0.2664581117322303;2.405;1.633;2.075;1.952;0.62;2.537;-0.647;1.737;-2.56;-3.555;0.483;9.401;-2.554
2025-07-03T12:01:18.144164;44.85;0.4701700843550579;0.2664581117322303;3.15;2.282;2.957;2.622;0.705;2.537;-0.647;1.737;-2.56;-3.555;0.483;9.401;-2.554
2025-07-03T12:01:18.154231;44.86;0.4701700843550579;0.2664581117322303;3.15;2.282;2.957;2.622;0.705;-5.298;-2.218;-0.402;-20.813;-8.8;-3.897;-23.638;-0.915
2025-07-03T12:01:18.259326;44.96;0.4701700843550579;0.2664581117322303;3.15;2.282;2.957;2.622;0.705;-4.606;3.388;-2.041;-8.859;-5.359;2.029;-20.383;-1.125
2025-07-03T12:01:18.260325;44.96;0.4701700843550579;0.2664581117322303;3.15;2.282;2.957;2.622;0.705;-1.041;1.397;1.212;10.484;-1.149;-1.087;-16.058;0.942
2025-07-03T12:01:18.313498;45.02;0.4701700843550579;0.2664581117322303;3.15;2.282;2.957;2.622;0.705;4.916;1.014;-0.356;15.35;5.015;2.054;9.634;2.315
2025-07-03T12:01:18.316012;45.02;0.4701700843550579;0.2664581117322303;1.896;2.178;2.03;2.595;0.559;4.916;1.014;-0.356;15.35;5.015;2.054;9.634;2.315
2025-07-03T12:01:18.374166;45.08;0.4701700843550579;0.2664581117322303;1.896;2.178;2.03;2.595;0.559;-2.033;-1.442;-0.19;-6.82;-2.774;-2.758;12.313;0.141
2025-07-03T12:01:18.428978;45.13;0.4701700843550579;0.2664581117322303;1.896;2.178;2.03;2.595;0.559;1.371;-1.389;-0.779;7.746;2.356;1.638;5.651;-3.405
2025-07-03T12:01:18.481686;45.18;0.4701700843550579;0.2664581117322303;1.896;2.178;2.03;2.595;0.559;2.093;-1.32;0.054;-10.724;1.687;1.103;3.365;4.239
2025-07-03T12:01:18.534446;45.24;0.4701700843550579;0.2664581117322303;1.896;2.178;2.03;2.595;0.559;0.678;2.3;2.703;-7.923;4.366;-1.265;10.622;-2.104
2025-07-03T12:01:18.588669;45.29;0.4701700843550579;0.2664581117322303;1.896;2.178;2.03;2.595;0.559;2.808;-0.213;1.878;10.519;9.716;0.553;20.125;1.028
2025-07-03T12:01:18.641657;45.34;0.4701700843550579;0.2664581117322303;2.729;3.609;2.356;1.607;0.701;2.808;-0.213;1.878;10.519;9.716;0.553;20.125;1.028
2025-07-03T12:01:18.643658;45.35;0.4701700843550579;0.2664581117322303;2.729;3.609;2.356;1.607;0.701;-6.128;0.534;-0.419;-12.407;-13.838;1.149;-30.337;-1.044
2025-07-03T12:01:18.696050;45.4;0.4701700843550579;0.2664581117322303;2.729;3.609;2.356;1.607;0.701;-3.545;-2.922;-2.972;-2.082;-6.642;-2.255;-15.233;-0.341
2025-07-03T12:01:18.749601;45.45;0.4701700843550579;0.2664581117322303;2.729;3.609;2.356;1.607;0.701;2.348;4.508;-1.445;7.398;1.275;-1.394;-5.319;-1.056
2025-07-03T12:01:18.802874;45.51;0.4701700843550579;0.2664581117322303;2.729;3.609;2.356;1.607;0.701;4.336;-3.623;0.907;13.451;9.209;0.807;10.257;2.056
2025-07-03T12:01:18.854526;45.56;0.4701700843550579;0.2664581117322303;2.729;3.609;2.356;1.607;0.701;5.482;1.369;1.334;17.815;12.275;4.735;21.064;1.227
2025-07-03T12:01:18.913695;45.62;0.4701700843550579;0.2664581117322303;2.729;3.609;2.356;1.607;0.701;-8.98;-1.848;-2.548;-11.001;-10.682;-2.619;0.217;-1.891
2025-07-03T12:01:19.182048;45.89;0.5159940101001528;0.2664581117322303;2.729;3.609;2.356;1.607;0.701;-8.98;-1.848;-2.548;-11.001;-10.682;-2.619;0.217;-1.891
2025-07-03T12:01:19.236725;45.94;0.5159940101001528;0.24893680012415495;2.729;3.609;2.356;1.607;0.701;-8.98;-1.848;-2.548;-11.001;-10.682;-2.619;0.217;-1.891
2025-07-03T12:01:19.238241;45.94;0.5159940101001528;0.24893680012415495;5.088;4.981;2.309;1.991;0.533;-8.98;-1.848;-2.548;-11.001;-10.682;-2.619;0.217;-1.891
2025-07-03T12:01:19.240250;45.94;0.5159940101001528;0.24893680012415495;2.404;3.388;2.035;2.26;0.484;-8.98;-1.848;-2.548;-11.001;-10.682;-2.619;0.217;-1.891
2025-07-03T12:01:19.242249;45.95;0.5159940101001528;0.24893680012415495;2.404;3.388;2.035;2.26;0.484;-0.92;1.336;1.944;-26.922;-13.047;-0.768;-16.792;0.834
2025-07-03T12:01:19.295724;46.0;0.5159940101001528;0.24893680012415495;2.404;3.388;2.035;2.26;0.484;-0.011;0.663;0.57;-2.902;-1.578;-3.574;-12.426;-2.506
2025-07-03T12:01:19.348822;46.05;0.5159940101001528;0.24893680012415495;1.946;2.209;1.667;1.913;0.558;-0.011;0.663;0.57;-2.902;-1.578;-3.574;-12.426;-2.506
2025-07-03T12:01:19.402039;46.11;0.5159940101001528;0.24893680012415495;1.946;2.209;1.667;1.913;0.558;1.413;-0.81;0.754;5.474;3.874;4.001;2.781;2.738
2025-07-03T12:01:19.454899;46.16;0.5159940101001528;0.24893680012415495;1.946;2.209;1.667;1.913;0.558;1.538;1.514;0.406;13.754;9.976;1.638;5.634;0.58
2025-07-03T12:01:19.508170;46.21;0.5159940101001528;0.24893680012415495;1.946;2.209;1.667;1.913;0.558;-3.38;1.788;-0.757;-9.217;-7.439;-2.0;-2.22;-0.456
2025-07-03T12:01:19.559922;46.26;0.5159940101001528;0.24893680012415495;1.946;2.209;1.667;1.913;0.558;3.485;-4.452;-2.767;-0.017;1.992;-1.005;13.344;-1.116
2025-07-03T12:01:19.562921;46.27;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;3.485;-4.452;-2.767;-0.017;1.992;-1.005;13.344;-1.116
2025-07-03T12:01:19.614581;46.32;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;-0.639;0.349;1.069;13.29;6.454;0.724;16.385;0.52
2025-07-03T12:01:19.667737;46.37;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;-0.69;-0.129;-0.481;-7.327;-7.466;0.977;-7.987;-2.348
2025-07-03T12:01:19.720437;46.42;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;3.849;1.145;2.189;4.568;8.849;-2.649;-0.174;-0.241
2025-07-03T12:01:19.773222;46.48;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;-0.899;3.746;-1.448;-3.45;-2.543;2.07;-22.733;2.305
2025-07-03T12:01:19.825008;46.53;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;-6.444;-0.898;-0.747;-15.57;-11.546;-0.508;-13.171;-0.285
2025-07-03T12:01:19.827014;46.53;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;4.595;-3.152;1.287;9.419;3.812;0.884;22.794;2.304
2025-07-03T12:01:19.939023;46.64;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;0.355;-0.283;2.794;5.979;2.961;0.918;13.283;-1.406
2025-07-03T12:01:19.943025;46.65;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;-0.218;-2.533;-3.443;-0.773;2.059;-1.982;-2.808;-0.303
2025-07-03T12:01:19.994508;46.7;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;1.056;0.881;1.747;9.931;5.936;-1.798;0.851;0.459
2025-07-03T12:01:19.996651;46.7;0.5159940101001528;0.24893680012415495;3.47;3.538;1.627;2.474;0.568;-4.792;4.458;-0.852;-12.227;-9.061;2.454;-19.14;-0.079
2025-07-03T12:01:20.049235;46.75;0.5159940101001528;0.2832830350532929;3.47;3.538;1.627;2.474;0.568;-4.792;4.458;-0.852;-12.227;-9.061;2.454;-19.14;-0.079
2025-07-03T12:01:20.101289;46.8;0.5159940101001528;0.2832830350532929;2.554;2.459;2.152;2.756;0.616;-4.792;4.458;-0.852;-12.227;-9.061;2.454;-19.14;-0.079
2025-07-03T12:01:20.106167;46.81;0.42786153507003233;0.2832830350532929;2.554;2.459;2.152;2.756;0.616;-4.792;4.458;-0.852;-12.227;-9.061;2.454;-19.14;-0.079
2025-07-03T12:01:20.174958;46.88;0.42786153507003233;0.2832830350532929;1.66;1.588;3.444;2.181;0.626;-4.792;4.458;-0.852;-12.227;-9.061;2.454;-19.14;-0.079
2025-07-03T12:01:20.279070;46.98;0.42786153507003233;0.2832830350532929;1.66;1.588;3.444;2.181;0.626;-0.11;0.824;-3.047;-17.029;-7.701;2.894;-13.741;-2.177
2025-07-03T12:01:20.374335;47.08;0.42786153507003233;0.2832830350532929;1.66;1.588;3.444;2.181;0.626;2.844;-0.935;2.538;11.17;5.534;-1.69;4.744;-1.072
2025-07-03T12:01:20.376848;47.08;0.42786153507003233;0.2832830350532929;2.095;1.819;1.867;2.482;0.808;2.844;-0.935;2.538;11.17;5.534;-1.69;4.744;-1.072
2025-07-03T12:01:20.444056;47.15;0.42786153507003233;0.2832830350532929;2.095;1.819;1.867;2.482;0.808;2.494;-2.53;0.373;11.145;7.051;-3.721;15.258;0.855
2025-07-03T12:01:20.448552;47.15;0.42786153507003233;0.2832830350532929;2.095;1.819;1.867;2.482;0.808;-1.709;-0.077;3.135;-5.29;-6.151;2.66;2.379;5.22
2025-07-03T12:01:20.502562;47.21;0.42786153507003233;0.2832830350532929;2.095;1.819;1.867;2.482;0.808;0.007;-1.021;-3.141;1.651;5.425;-1.627;6.232;-4.891
2025-07-03T12:01:20.504562;47.21;0.42786153507003233;0.2832830350532929;2.095;1.819;1.867;2.482;0.808;0.707;1.006;-2.224;6.962;2.638;0.921;3.668;-0.492
2025-07-03T12:01:20.559668;47.26;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;0.707;1.006;-2.224;6.962;2.638;0.921;3.668;-0.492
2025-07-03T12:01:20.560668;47.26;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;0.379;-1.808;-0.39;-1.077;-0.313;0.408;-1.557;1.541
2025-07-03T12:01:20.617532;47.32;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;-3.755;1.012;2.845;-1.516;-1.101;0.515;1.56;2.744
2025-07-03T12:01:20.618539;47.32;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;0.715;4.574;2.775;-19.17;-11.452;0.436;-10.987;-0.903
2025-07-03T12:01:20.673251;47.38;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;0.041;-0.978;-0.262;10.017;7.58;-1.576;4.044;-2.888
2025-07-03T12:01:20.728792;47.43;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;1.479;-0.706;-3.913;0.856;-1.572;-1.812;-9.246;-0.235
2025-07-03T12:01:20.782082;47.49;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;0.612;-2.337;-1.874;2.23;3.346;0.038;8.767;-2.204
2025-07-03T12:01:20.834417;47.54;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;2.584;-1.787;-0.437;6.936;4.791;2.899;2.059;3.188
2025-07-03T12:01:20.889079;47.59;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;-4.635;3.189;2.692;-1.572;-8.279;-0.691;-17.512;-0.0
2025-07-03T12:01:20.941637;47.64;0.42786153507003233;0.2832830350532929;1.368;1.42;2.666;2.171;0.655;0.451;-0.446;1.217;2.452;0.949;2.111;1.329;1.721
